id,Client Sent,Server Recived,Model runtime,Server sent,Client Recived
58,2024-05-17 01:30:20.818049,2024-05-17 01:30:20.818766,0.02996087074279785,2024-05-17 01:30:20.856303,2024-05-17 01:30:20.818553
59,2024-05-17 01:30:20.898842,2024-05-17 01:30:20.899625,0.02810192108154297,2024-05-17 01:30:20.935291,2024-05-17 01:30:20.899375
60,2024-05-17 01:30:21.060593,2024-05-17 01:30:21.061477,0.03250575065612793,2024-05-17 01:30:21.102301,2024-05-17 01:30:21.061139
61,2024-05-17 01:30:21.116271,2024-05-17 01:30:21.117026,0.026708364486694336,2024-05-17 01:30:21.152077,2024-05-17 01:30:21.116760
62,2024-05-17 01:30:21.175723,2024-05-17 01:30:21.176417,0.026046037673950195,2024-05-17 01:30:21.210279,2024-05-17 01:30:21.176158
63,2024-05-17 01:30:21.335069,2024-05-17 01:30:21.335921,0.027442216873168945,2024-05-17 01:30:21.370994,2024-05-17 01:30:21.335650
64,2024-05-17 01:30:21.415794,2024-05-17 01:30:21.416514,0.030102968215942383,2024-05-17 01:30:21.463190,2024-05-17 01:30:21.416316
65,2024-05-17 01:30:21.477093,2024-05-17 01:30:21.477937,0.027410507202148438,2024-05-17 01:30:21.513155,2024-05-17 01:30:21.477558
66,2024-05-17 01:30:21.578110,2024-05-17 01:30:21.578650,0.02846693992614746,2024-05-17 01:30:21.614581,2024-05-17 01:30:21.578482
67,2024-05-17 01:30:21.698141,2024-05-17 01:30:21.698754,0.02832818031311035,2024-05-17 01:30:21.734390,2024-05-17 01:30:21.698567
68,2024-05-17 01:30:21.747206,2024-05-17 01:30:21.747866,0.027237653732299805,2024-05-17 01:30:21.782760,2024-05-17 01:30:21.747601
69,2024-05-17 01:30:21.902366,2024-05-17 01:30:21.903158,0.028580188751220703,2024-05-17 01:30:21.938539,2024-05-17 01:30:21.902912
70,2024-05-17 01:30:21.950261,2024-05-17 01:30:21.950759,0.026392698287963867,2024-05-17 01:30:21.984690,2024-05-17 01:30:21.950577
71,2024-05-17 01:30:22.017166,2024-05-17 01:30:22.018009,0.026720523834228516,2024-05-17 01:30:22.051959,2024-05-17 01:30:22.017692
72,2024-05-17 01:30:22.297039,2024-05-17 01:30:22.297713,0.027327537536621094,2024-05-17 01:30:22.331614,2024-05-17 01:30:22.297525
73,2024-05-17 01:30:22.374372,2024-05-17 01:30:22.375027,0.02668142318725586,2024-05-17 01:30:22.408275,2024-05-17 01:30:22.374796
74,2024-05-17 01:30:22.592443,2024-05-17 01:30:22.593271,0.03004145622253418,2024-05-17 01:30:22.630297,2024-05-17 01:30:22.593121
75,2024-05-17 01:30:22.642206,2024-05-17 01:30:22.642718,0.026185989379882812,2024-05-17 01:30:22.675715,2024-05-17 01:30:22.642548
76,2024-05-17 01:30:22.741307,2024-05-17 01:30:22.742007,0.026705503463745117,2024-05-17 01:30:22.776189,2024-05-17 01:30:22.741848
77,2024-05-17 01:30:22.787848,2024-05-17 01:30:22.788359,0.028348922729492188,2024-05-17 01:30:22.823648,2024-05-17 01:30:22.788192
78,2024-05-17 01:30:22.835674,2024-05-17 01:30:22.836350,0.02515125274658203,2024-05-17 01:30:22.868394,2024-05-17 01:30:22.836183
79,2024-05-17 01:30:22.937360,2024-05-17 01:30:22.938018,0.02700185775756836,2024-05-17 01:30:22.971738,2024-05-17 01:30:22.937835
80,2024-05-17 01:30:23.016486,2024-05-17 01:30:23.017216,0.02608203887939453,2024-05-17 01:30:23.050100,2024-05-17 01:30:23.017005
81,2024-05-17 01:30:23.227352,2024-05-17 01:30:23.227976,0.02932453155517578,2024-05-17 01:30:23.264176,2024-05-17 01:30:23.227781
82,2024-05-17 01:30:23.297563,2024-05-17 01:30:23.298204,0.026009559631347656,2024-05-17 01:30:23.331230,2024-05-17 01:30:23.298053
83,2024-05-17 01:30:23.493335,2024-05-17 01:30:23.494103,0.027086496353149414,2024-05-17 01:30:23.527900,2024-05-17 01:30:23.493892
84,2024-05-17 01:30:23.577341,2024-05-17 01:30:23.577912,0.025931596755981445,2024-05-17 01:30:23.610802,2024-05-17 01:30:23.577735
85,2024-05-17 01:30:23.653824,2024-05-17 01:30:23.654456,0.026320934295654297,2024-05-17 01:30:23.687739,2024-05-17 01:30:23.654212
86,2024-05-17 01:30:23.740717,2024-05-17 01:30:23.741397,0.028350114822387695,2024-05-17 01:30:23.776835,2024-05-17 01:30:23.741210
87,2024-05-17 01:30:23.818198,2024-05-17 01:30:23.818867,0.02683854103088379,2024-05-17 01:30:23.852885,2024-05-17 01:30:23.818656
88,2024-05-17 01:30:23.899294,2024-05-17 01:30:23.899990,0.02678680419921875,2024-05-17 01:30:23.934628,2024-05-17 01:30:23.899783
89,2024-05-17 01:30:24.014101,2024-05-17 01:30:24.014825,0.027138471603393555,2024-05-17 01:30:24.049261,2024-05-17 01:30:24.014650
90,2024-05-17 01:30:24.137326,2024-05-17 01:30:24.138005,0.0293886661529541,2024-05-17 01:30:24.174455,2024-05-17 01:30:24.137864
91,2024-05-17 01:30:24.186527,2024-05-17 01:30:24.187276,0.026068449020385742,2024-05-17 01:30:24.220366,2024-05-17 01:30:24.186932
92,2024-05-17 01:30:24.382385,2024-05-17 01:30:24.382993,0.028764724731445312,2024-05-17 01:30:24.418517,2024-05-17 01:30:24.382817
93,2024-05-17 01:30:24.431233,2024-05-17 01:30:24.432064,0.02800464630126953,2024-05-17 01:30:24.467067,2024-05-17 01:30:24.431782
94,2024-05-17 01:30:24.480473,2024-05-17 01:30:24.481543,0.028475284576416016,2024-05-17 01:30:24.517378,2024-05-17 01:30:24.481004
95,2024-05-17 01:30:24.529529,2024-05-17 01:30:24.530430,0.027092456817626953,2024-05-17 01:30:24.564762,2024-05-17 01:30:24.530081
96,2024-05-17 01:30:24.657995,2024-05-17 01:30:24.658749,0.031937360763549805,2024-05-17 01:30:24.697437,2024-05-17 01:30:24.658528
97,2024-05-17 01:30:24.709261,2024-05-17 01:30:24.709895,0.028033971786499023,2024-05-17 01:30:24.744817,2024-05-17 01:30:24.709683
98,2024-05-17 01:30:24.818128,2024-05-17 01:30:24.818768,0.029447317123413086,2024-05-17 01:30:24.854786,2024-05-17 01:30:24.818546
99,2024-05-17 01:30:24.866759,2024-05-17 01:30:24.867422,0.02890944480895996,2024-05-17 01:30:24.903460,2024-05-17 01:30:24.867118
100,2024-05-17 01:30:24.916236,2024-05-17 01:30:24.916790,0.029224872589111328,2024-05-17 01:30:24.953185,2024-05-17 01:30:24.916638
101,2024-05-17 01:30:25.097924,2024-05-17 01:30:25.098640,0.0291748046875,2024-05-17 01:30:25.134584,2024-05-17 01:30:25.098478
102,2024-05-17 01:30:25.173983,2024-05-17 01:30:25.174659,0.02876448631286621,2024-05-17 01:30:25.210821,2024-05-17 01:30:25.174411
103,2024-05-17 01:30:25.301531,2024-05-17 01:30:25.302215,0.029491901397705078,2024-05-17 01:30:25.338707,2024-05-17 01:30:25.301900
104,2024-05-17 01:30:25.497747,2024-05-17 01:30:25.498448,0.029143095016479492,2024-05-17 01:30:25.534721,2024-05-17 01:30:25.498212
105,2024-05-17 01:30:25.655041,2024-05-17 01:30:25.655946,0.030266523361206055,2024-05-17 01:30:25.693279,2024-05-17 01:30:25.655671
106,2024-05-17 01:30:25.705375,2024-05-17 01:30:25.706045,0.029664039611816406,2024-05-17 01:30:25.742718,2024-05-17 01:30:25.705833
107,2024-05-17 01:30:25.755634,2024-05-17 01:30:25.756302,0.02783513069152832,2024-05-17 01:30:25.791085,2024-05-17 01:30:25.756016
108,2024-05-17 01:30:25.859898,2024-05-17 01:30:25.860695,0.02792191505432129,2024-05-17 01:30:25.895872,2024-05-17 01:30:25.860474
109,2024-05-17 01:30:25.933882,2024-05-17 01:30:25.934615,0.028546571731567383,2024-05-17 01:30:25.970583,2024-05-17 01:30:25.934337
110,2024-05-17 01:30:25.983311,2024-05-17 01:30:25.983992,0.030385494232177734,2024-05-17 01:30:26.021546,2024-05-17 01:30:25.983784
111,2024-05-17 01:30:26.034005,2024-05-17 01:30:26.034641,0.028789043426513672,2024-05-17 01:30:26.070478,2024-05-17 01:30:26.034377
112,2024-05-17 01:30:26.083507,2024-05-17 01:30:26.084304,0.02899026870727539,2024-05-17 01:30:26.120363,2024-05-17 01:30:26.084219
113,2024-05-17 01:30:26.133530,2024-05-17 01:30:26.134030,0.029294252395629883,2024-05-17 01:30:26.170622,2024-05-17 01:30:26.133887
114,2024-05-17 01:30:26.183666,2024-05-17 01:30:26.184365,0.028920412063598633,2024-05-17 01:30:26.220923,2024-05-17 01:30:26.184175
115,2024-05-17 01:30:26.337893,2024-05-17 01:30:26.338716,0.029935598373413086,2024-05-17 01:30:26.376445,2024-05-17 01:30:26.338465
116,2024-05-17 01:30:26.460476,2024-05-17 01:30:26.461225,0.03027200698852539,2024-05-17 01:30:26.499656,2024-05-17 01:30:26.460961
117,2024-05-17 01:30:26.977153,2024-05-17 01:30:26.977977,0.03010845184326172,2024-05-17 01:30:27.015423,2024-05-17 01:30:26.977648
118,2024-05-17 01:30:27.029537,2024-05-17 01:30:27.030119,0.02799248695373535,2024-05-17 01:30:27.065752,2024-05-17 01:30:27.029871
119,2024-05-17 01:30:27.094889,2024-05-17 01:30:27.095857,0.028626680374145508,2024-05-17 01:30:27.132205,2024-05-17 01:30:27.095508
120,2024-05-17 01:30:27.177530,2024-05-17 01:30:27.178238,0.0279538631439209,2024-05-17 01:30:27.213124,2024-05-17 01:30:27.178019
121,2024-05-17 01:30:27.297626,2024-05-17 01:30:27.298335,0.03025674819946289,2024-05-17 01:30:27.335531,2024-05-17 01:30:27.298100
122,2024-05-17 01:30:27.348263,2024-05-17 01:30:27.348906,0.02723836898803711,2024-05-17 01:30:27.383631,2024-05-17 01:30:27.348664
123,2024-05-17 01:30:27.417940,2024-05-17 01:30:27.418663,0.027671098709106445,2024-05-17 01:30:27.453545,2024-05-17 01:30:27.418306
124,2024-05-17 01:30:27.777480,2024-05-17 01:30:27.778179,0.02889561653137207,2024-05-17 01:30:27.814265,2024-05-17 01:30:27.777991
125,2024-05-17 01:30:28.017239,2024-05-17 01:30:28.017990,0.03223252296447754,2024-05-17 01:30:28.058009,2024-05-17 01:30:28.017837
126,2024-05-17 01:30:28.071282,2024-05-17 01:30:28.072033,0.02664923667907715,2024-05-17 01:30:28.105944,2024-05-17 01:30:28.071750
127,2024-05-17 01:30:28.223602,2024-05-17 01:30:28.224328,0.029623985290527344,2024-05-17 01:30:28.260982,2024-05-17 01:30:28.224175
128,2024-05-17 01:30:28.273265,2024-05-17 01:30:28.273765,0.02620983123779297,2024-05-17 01:30:28.307106,2024-05-17 01:30:28.273615
129,2024-05-17 01:30:28.459563,2024-05-17 01:30:28.460247,0.027480363845825195,2024-05-17 01:30:28.495260,2024-05-17 01:30:28.460122
130,2024-05-17 01:30:28.537373,2024-05-17 01:30:28.538052,0.026625633239746094,2024-05-17 01:30:28.572078,2024-05-17 01:30:28.537871
131,2024-05-17 01:30:28.699807,2024-05-17 01:30:28.700520,0.028066635131835938,2024-05-17 01:30:28.739336,2024-05-17 01:30:28.700312
132,2024-05-17 01:30:28.939801,2024-05-17 01:30:28.940510,0.02885890007019043,2024-05-17 01:30:28.977520,2024-05-17 01:30:28.940374
133,2024-05-17 01:30:28.989730,2024-05-17 01:30:28.990322,0.02893543243408203,2024-05-17 01:30:29.026893,2024-05-17 01:30:28.990129
134,2024-05-17 01:30:29.142822,2024-05-17 01:30:29.143660,0.0313258171081543,2024-05-17 01:30:29.182717,2024-05-17 01:30:29.143409
135,2024-05-17 01:30:29.195056,2024-05-17 01:30:29.195911,0.02874135971069336,2024-05-17 01:30:29.232512,2024-05-17 01:30:29.195682
136,2024-05-17 01:30:29.337692,2024-05-17 01:30:29.338474,0.030921459197998047,2024-05-17 01:30:29.377169,2024-05-17 01:30:29.338260
137,2024-05-17 01:30:29.413906,2024-05-17 01:30:29.414675,0.03044271469116211,2024-05-17 01:30:29.452827,2024-05-17 01:30:29.414498
138,2024-05-17 01:30:29.465819,2024-05-17 01:30:29.466487,0.03050398826599121,2024-05-17 01:30:29.504673,2024-05-17 01:30:29.466208
139,2024-05-17 01:30:29.517949,2024-05-17 01:30:29.518607,0.0277712345123291,2024-05-17 01:30:29.554156,2024-05-17 01:30:29.518297
140,2024-05-17 01:30:29.738820,2024-05-17 01:30:29.739561,0.031239032745361328,2024-05-17 01:30:29.778451,2024-05-17 01:30:29.739334
141,2024-05-17 01:30:30.336964,2024-05-17 01:30:30.337938,0.03040909767150879,2024-05-17 01:30:30.376414,2024-05-17 01:30:30.337626
142,2024-05-17 01:30:30.457497,2024-05-17 01:30:30.458205,0.030946731567382812,2024-05-17 01:30:30.496852,2024-05-17 01:30:30.458094
143,2024-05-17 01:30:30.537896,2024-05-17 01:30:30.538720,0.029050111770629883,2024-05-17 01:30:30.575384,2024-05-17 01:30:30.538428
144,2024-05-17 01:30:30.618333,2024-05-17 01:30:30.618989,0.029065608978271484,2024-05-17 01:30:30.655838,2024-05-17 01:30:30.618809
145,2024-05-17 01:30:30.828803,2024-05-17 01:30:30.829919,0.03226947784423828,2024-05-17 01:30:30.870530,2024-05-17 01:30:30.829512
146,2024-05-17 01:30:30.947305,2024-05-17 01:30:30.948155,0.031397342681884766,2024-05-17 01:30:30.987406,2024-05-17 01:30:30.947929
147,2024-05-17 01:30:31.000681,2024-05-17 01:30:31.001479,0.02762436866760254,2024-05-17 01:30:31.036824,2024-05-17 01:30:31.001207
148,2024-05-17 01:30:31.098108,2024-05-17 01:30:31.098867,0.029743432998657227,2024-05-17 01:30:31.136219,2024-05-17 01:30:31.098582
149,2024-05-17 01:30:31.456931,2024-05-17 01:30:31.457797,0.033092498779296875,2024-05-17 01:30:31.497974,2024-05-17 01:30:31.457486
150,2024-05-17 01:30:31.511877,2024-05-17 01:30:31.512779,0.029237031936645508,2024-05-17 01:30:31.549801,2024-05-17 01:30:31.512452
151,2024-05-17 01:30:31.574249,2024-05-17 01:30:31.574885,0.028365373611450195,2024-05-17 01:30:31.611162,2024-05-17 01:30:31.574655
152,2024-05-17 01:30:32.017139,2024-05-17 01:30:32.017880,0.02946925163269043,2024-05-17 01:30:32.054153,2024-05-17 01:30:32.017641
153,2024-05-17 01:30:32.097699,2024-05-17 01:30:32.098393,0.028438091278076172,2024-05-17 01:30:32.133776,2024-05-17 01:30:32.098226
154,2024-05-17 01:30:32.429057,2024-05-17 01:30:32.429893,0.03154492378234863,2024-05-17 01:30:32.468867,2024-05-17 01:30:32.429603
155,2024-05-17 01:30:32.483252,2024-05-17 01:30:32.484112,0.027690887451171875,2024-05-17 01:30:32.519696,2024-05-17 01:30:32.483728
156,2024-05-17 01:30:32.576382,2024-05-17 01:30:32.577304,0.02918100357055664,2024-05-17 01:30:32.614157,2024-05-17 01:30:32.577032
157,2024-05-17 01:30:32.817950,2024-05-17 01:30:32.818762,0.032380104064941406,2024-05-17 01:30:32.858519,2024-05-17 01:30:32.818510
158,2024-05-17 01:30:32.872421,2024-05-17 01:30:32.873216,0.02998042106628418,2024-05-17 01:30:32.910854,2024-05-17 01:30:32.873013
159,2024-05-17 01:30:32.925148,2024-05-17 01:30:32.926039,0.0279386043548584,2024-05-17 01:30:32.961876,2024-05-17 01:30:32.925715
160,2024-05-17 01:30:32.976275,2024-05-17 01:30:32.977137,0.026807546615600586,2024-05-17 01:30:33.011753,2024-05-17 01:30:32.976886
161,2024-05-17 01:30:33.657080,2024-05-17 01:30:33.657844,0.02939009666442871,2024-05-17 01:30:33.694394,2024-05-17 01:30:33.657599
162,2024-05-17 01:30:33.857762,2024-05-17 01:30:33.858561,0.02924942970275879,2024-05-17 01:30:33.895420,2024-05-17 01:30:33.858278
163,2024-05-17 01:30:34.017928,2024-05-17 01:30:34.018669,0.030081510543823242,2024-05-17 01:30:34.056197,2024-05-17 01:30:34.018440
164,2024-05-17 01:30:34.068590,2024-05-17 01:30:34.069359,0.029399633407592773,2024-05-17 01:30:34.106326,2024-05-17 01:30:34.069120
165,2024-05-17 01:30:34.134421,2024-05-17 01:30:34.135081,0.028401613235473633,2024-05-17 01:30:34.171659,2024-05-17 01:30:34.134840
166,2024-05-17 01:30:34.337823,2024-05-17 01:30:34.338722,0.030187129974365234,2024-05-17 01:30:34.376579,2024-05-17 01:30:34.338385
167,2024-05-17 01:30:34.537680,2024-05-17 01:30:34.538472,0.029981613159179688,2024-05-17 01:30:34.575882,2024-05-17 01:30:34.538221
168,2024-05-17 01:30:34.589575,2024-05-17 01:30:34.590425,0.028293848037719727,2024-05-17 01:30:34.626369,2024-05-17 01:30:34.590072
169,2024-05-17 01:30:34.740216,2024-05-17 01:30:34.741095,0.0303347110748291,2024-05-17 01:30:34.779498,2024-05-17 01:30:34.740823
170,2024-05-17 01:30:34.942966,2024-05-17 01:30:34.943754,0.030951738357543945,2024-05-17 01:30:34.981980,2024-05-17 01:30:34.943460
171,2024-05-17 01:30:34.995550,2024-05-17 01:30:34.996354,0.029213905334472656,2024-05-17 01:30:35.033738,2024-05-17 01:30:34.996119
172,2024-05-17 01:30:35.047193,2024-05-17 01:30:35.047950,0.03004765510559082,2024-05-17 01:30:35.085404,2024-05-17 01:30:35.047648
173,2024-05-17 01:30:35.101472,2024-05-17 01:30:35.102276,0.028793811798095703,2024-05-17 01:30:35.138441,2024-05-17 01:30:35.101801
174,2024-05-17 01:30:35.255101,2024-05-17 01:30:35.255857,0.028462886810302734,2024-05-17 01:30:35.291221,2024-05-17 01:30:35.255658
175,2024-05-17 01:30:35.303934,2024-05-17 01:30:35.304541,0.02711343765258789,2024-05-17 01:30:35.338407,2024-05-17 01:30:35.304408
176,2024-05-17 01:30:35.382034,2024-05-17 01:30:35.382677,0.02829718589782715,2024-05-17 01:30:35.417761,2024-05-17 01:30:35.382448
177,2024-05-17 01:30:35.430254,2024-05-17 01:30:35.430802,0.02844691276550293,2024-05-17 01:30:35.465967,2024-05-17 01:30:35.430651
178,2024-05-17 01:30:35.478085,2024-05-17 01:30:35.478585,0.026781082153320312,2024-05-17 01:30:35.513276,2024-05-17 01:30:35.478407
179,2024-05-17 01:30:35.525585,2024-05-17 01:30:35.526382,0.028083086013793945,2024-05-17 01:30:35.565531,2024-05-17 01:30:35.526165
180,2024-05-17 01:30:35.577375,2024-05-17 01:30:35.577999,0.028063297271728516,2024-05-17 01:30:35.613371,2024-05-17 01:30:35.577795
181,2024-05-17 01:30:35.625791,2024-05-17 01:30:35.626295,0.02623438835144043,2024-05-17 01:30:35.659720,2024-05-17 01:30:35.626112
182,2024-05-17 01:30:35.693813,2024-05-17 01:30:35.694555,0.027153491973876953,2024-05-17 01:30:35.728840,2024-05-17 01:30:35.694300
183,2024-05-17 01:30:35.741362,2024-05-17 01:30:35.742057,0.027718067169189453,2024-05-17 01:30:35.777183,2024-05-17 01:30:35.741842
184,2024-05-17 01:30:35.790001,2024-05-17 01:30:35.790512,0.029565811157226562,2024-05-17 01:30:35.827788,2024-05-17 01:30:35.790321
185,2024-05-17 01:30:35.841348,2024-05-17 01:30:35.842105,0.026921987533569336,2024-05-17 01:30:35.876781,2024-05-17 01:30:35.841828
186,2024-05-17 01:30:36.028578,2024-05-17 01:30:36.029443,0.02848339080810547,2024-05-17 01:30:36.066185,2024-05-17 01:30:36.029116
187,2024-05-17 01:30:36.095293,2024-05-17 01:30:36.096041,0.026654720306396484,2024-05-17 01:30:36.130469,2024-05-17 01:30:36.095793
188,2024-05-17 01:30:36.214682,2024-05-17 01:30:36.215214,0.029262781143188477,2024-05-17 01:30:36.252902,2024-05-17 01:30:36.215043
189,2024-05-17 01:30:36.295987,2024-05-17 01:30:36.296769,0.027551651000976562,2024-05-17 01:30:36.332229,2024-05-17 01:30:36.296558
190,2024-05-17 01:30:36.345562,2024-05-17 01:30:36.346233,0.027730226516723633,2024-05-17 01:30:36.381864,2024-05-17 01:30:36.345991
191,2024-05-17 01:30:36.613918,2024-05-17 01:30:36.614654,0.027256011962890625,2024-05-17 01:30:36.649192,2024-05-17 01:30:36.614394
192,2024-05-17 01:30:36.693926,2024-05-17 01:30:36.694594,0.02619767189025879,2024-05-17 01:30:36.727955,2024-05-17 01:30:36.694358
193,2024-05-17 01:30:36.779346,2024-05-17 01:30:36.780099,0.02718496322631836,2024-05-17 01:30:36.814971,2024-05-17 01:30:36.779853
194,2024-05-17 01:30:37.053967,2024-05-17 01:30:37.054777,0.027672529220581055,2024-05-17 01:30:37.090265,2024-05-17 01:30:37.054567
195,2024-05-17 01:30:37.378611,2024-05-17 01:30:37.379427,0.029706716537475586,2024-05-17 01:30:37.416518,2024-05-17 01:30:37.379143
196,2024-05-17 01:30:37.430036,2024-05-17 01:30:37.430663,0.025818586349487305,2024-05-17 01:30:37.463838,2024-05-17 01:30:37.430413
197,2024-05-17 01:30:37.494454,2024-05-17 01:30:37.495121,0.027915477752685547,2024-05-17 01:30:37.530479,2024-05-17 01:30:37.494865
198,2024-05-17 01:30:37.543256,2024-05-17 01:30:37.543949,0.028271198272705078,2024-05-17 01:30:37.579986,2024-05-17 01:30:37.543708
199,2024-05-17 01:30:37.693879,2024-05-17 01:30:37.694690,0.028570890426635742,2024-05-17 01:30:37.730601,2024-05-17 01:30:37.694427
200,2024-05-17 01:30:37.977632,2024-05-17 01:30:37.978389,0.028529882431030273,2024-05-17 01:30:38.014168,2024-05-17 01:30:37.978137
201,2024-05-17 01:30:38.293462,2024-05-17 01:30:38.294196,0.028876781463623047,2024-05-17 01:30:38.330448,2024-05-17 01:30:38.293939
202,2024-05-17 01:30:38.537392,2024-05-17 01:30:38.538183,0.029112815856933594,2024-05-17 01:30:38.574396,2024-05-17 01:30:38.537994
203,2024-05-17 01:30:38.613673,2024-05-17 01:30:38.614394,0.029940128326416016,2024-05-17 01:30:38.651481,2024-05-17 01:30:38.614156
204,2024-05-17 01:30:38.665267,2024-05-17 01:30:38.665806,0.028484582901000977,2024-05-17 01:30:38.701542,2024-05-17 01:30:38.665569
205,2024-05-17 01:30:38.733918,2024-05-17 01:30:38.734697,0.029997587203979492,2024-05-17 01:30:38.771634,2024-05-17 01:30:38.734397
206,2024-05-17 01:30:38.783975,2024-05-17 01:30:38.784611,0.02864837646484375,2024-05-17 01:30:38.820298,2024-05-17 01:30:38.784309
207,2024-05-17 01:30:38.833087,2024-05-17 01:30:38.833720,0.027996301651000977,2024-05-17 01:30:38.868748,2024-05-17 01:30:38.833530
208,2024-05-17 01:30:38.947036,2024-05-17 01:30:38.947792,0.029386520385742188,2024-05-17 01:30:38.984399,2024-05-17 01:30:38.947537
209,2024-05-17 01:30:39.099735,2024-05-17 01:30:39.100444,0.03141498565673828,2024-05-17 01:30:39.139251,2024-05-17 01:30:39.100249
210,2024-05-17 01:30:39.151931,2024-05-17 01:30:39.152730,0.0292208194732666,2024-05-17 01:30:39.189395,2024-05-17 01:30:39.152431
211,2024-05-17 01:30:39.202627,2024-05-17 01:30:39.203455,0.029076337814331055,2024-05-17 01:30:39.240032,2024-05-17 01:30:39.203197
212,2024-05-17 01:30:39.253265,2024-05-17 01:30:39.253813,0.028387784957885742,2024-05-17 01:30:39.289632,2024-05-17 01:30:39.253614
213,2024-05-17 01:30:39.414287,2024-05-17 01:30:39.415167,0.030248641967773438,2024-05-17 01:30:39.452652,2024-05-17 01:30:39.414798
214,2024-05-17 01:30:39.497841,2024-05-17 01:30:39.498466,0.027374982833862305,2024-05-17 01:30:39.533188,2024-05-17 01:30:39.498299
215,2024-05-17 01:30:39.578100,2024-05-17 01:30:39.578704,0.028809309005737305,2024-05-17 01:30:39.614660,2024-05-17 01:30:39.578543
216,2024-05-17 01:30:39.699164,2024-05-17 01:30:39.699816,0.029021739959716797,2024-05-17 01:30:39.736138,2024-05-17 01:30:39.699616
217,2024-05-17 01:30:39.831260,2024-05-17 01:30:39.832027,0.031064987182617188,2024-05-17 01:30:39.871833,2024-05-17 01:30:39.831734
218,2024-05-17 01:30:40.257436,2024-05-17 01:30:40.258222,0.027860164642333984,2024-05-17 01:30:40.295551,2024-05-17 01:30:40.257991
219,2024-05-17 01:30:40.333534,2024-05-17 01:30:40.334258,0.029034137725830078,2024-05-17 01:30:40.370286,2024-05-17 01:30:40.334004
220,2024-05-17 01:30:40.512526,2024-05-17 01:30:40.513361,0.03246116638183594,2024-05-17 01:30:40.552888,2024-05-17 01:30:40.513132
221,2024-05-17 01:30:40.565201,2024-05-17 01:30:40.565891,0.0280301570892334,2024-05-17 01:30:40.601139,2024-05-17 01:30:40.565586
222,2024-05-17 01:30:40.951694,2024-05-17 01:30:40.952613,0.031873226165771484,2024-05-17 01:30:40.992018,2024-05-17 01:30:40.952341
223,2024-05-17 01:30:41.006389,2024-05-17 01:30:41.007174,0.021934032440185547,2024-05-17 01:30:41.036808,2024-05-17 01:30:41.006800
224,2024-05-17 01:30:41.051135,2024-05-17 01:30:41.051919,0.022552967071533203,2024-05-17 01:30:41.081954,2024-05-17 01:30:41.051670
225,2024-05-17 01:30:41.298264,2024-05-17 01:30:41.298954,0.02282857894897461,2024-05-17 01:30:41.329829,2024-05-17 01:30:41.298735
226,2024-05-17 01:30:41.377964,2024-05-17 01:30:41.378701,0.022453784942626953,2024-05-17 01:30:41.408504,2024-05-17 01:30:41.378465
227,2024-05-17 01:30:41.537843,2024-05-17 01:30:41.538651,0.02819037437438965,2024-05-17 01:30:41.574093,2024-05-17 01:30:41.538352
228,2024-05-17 01:30:41.617892,2024-05-17 01:30:41.618583,0.028471708297729492,2024-05-17 01:30:41.654677,2024-05-17 01:30:41.618388
229,2024-05-17 01:30:41.667959,2024-05-17 01:30:41.668820,0.030177831649780273,2024-05-17 01:30:41.706762,2024-05-17 01:30:41.668424
230,2024-05-17 01:30:41.720940,2024-05-17 01:30:41.721651,0.02830219268798828,2024-05-17 01:30:41.757654,2024-05-17 01:30:41.721333
231,2024-05-17 01:30:42.334728,2024-05-17 01:30:42.335623,0.02858710289001465,2024-05-17 01:30:42.372129,2024-05-17 01:30:42.335351
232,2024-05-17 01:30:42.454560,2024-05-17 01:30:42.455216,0.029881954193115234,2024-05-17 01:30:42.492445,2024-05-17 01:30:42.455038
233,2024-05-17 01:30:42.739390,2024-05-17 01:30:42.740159,0.028696298599243164,2024-05-17 01:30:42.776831,2024-05-17 01:30:42.739923
234,2024-05-17 01:30:43.137576,2024-05-17 01:30:43.138322,0.029178857803344727,2024-05-17 01:30:43.174890,2024-05-17 01:30:43.138078
1,2024-05-17 01:36:16.301152,2024-05-17 01:36:16.303825,0.0,2024-05-17 01:36:21.516955,2024-05-17 01:36:16.302222
2,2024-05-17 01:36:21.579619,2024-05-17 01:36:21.581061,0.0,2024-05-17 01:36:21.624201,2024-05-17 01:36:21.580441
3,2024-05-17 01:36:21.651352,2024-05-17 01:36:21.652194,0.0,2024-05-17 01:36:21.690904,2024-05-17 01:36:21.651808
4,2024-05-17 01:36:21.729710,2024-05-17 01:36:21.730692,0.0,2024-05-17 01:36:21.780737,2024-05-17 01:36:21.730372
5,2024-05-17 01:36:21.793484,2024-05-17 01:36:21.794400,0.0,2024-05-17 01:36:21.841426,2024-05-17 01:36:21.794076
6,2024-05-17 01:36:21.854541,2024-05-17 01:36:21.855518,0.0,2024-05-17 01:36:21.903465,2024-05-17 01:36:21.855010
7,2024-05-17 01:36:21.917363,2024-05-17 01:36:21.918271,0.0,2024-05-17 01:36:21.962139,2024-05-17 01:36:21.917804
8,2024-05-17 01:36:22.009230,2024-05-17 01:36:22.010145,0.0,2024-05-17 01:36:22.055456,2024-05-17 01:36:22.009827
9,2024-05-17 01:36:22.091695,2024-05-17 01:36:22.092591,0.0,2024-05-17 01:36:22.136384,2024-05-17 01:36:22.092259
